grepgrepgrep,33.1047,-2.53206,-206.331
grepgrepgrep,33.5706,-2.5135,-204.819
grepgrepgrep,33.545,-2.4885,-202.781
grepgrepgrep,33.6205,-2.46394,-200.78
grepgrepgrep,33.7368,-2.4384,-198.699
grepgrepgrep,33.5448,-2.4162,-196.889
grepgrepgrep,33.5891,-2.38939,-194.705
grepgrepgrep,33.4997,-2.36593,-192.793
grepgrepgrep,33.4977,-2.34135,-190.79
grepgrepgrep,33.4288,-2.3134,-188.513
grepgrepgrep,33.4269,-2.29029,-186.63
grepgrepgrep,33.3934,-2.26489,-184.56
grepgrepgrep,33.4792,-2.24018,-182.546
grepgrepgrep,33.5001,-2.21519,-180.51
grepgrepgrep,33.3447,-2.18828,-178.317
grepgrepgrep,33.3732,-2.16623,-176.52
grepgrepgrep,32.9594,-2.14446,-174.746
grepgrepgrep,32.8564,-2.11626,-172.449
grepgrepgrep,32.8333,-2.0913,-170.415
grepgrepgrep,32.6902,-2.06423,-168.209
grepgrepgrep,32.635,-2.03598,-165.906
grepgrepgrep,32.6255,-2.00588,-163.454
grepgrepgrep,32.5594,-1.98067,-161.4
grepgrepgrep,32.6186,-1.95609,-159.396
grepgrepgrep,32.4211,-1.93842,-157.957
grepgrepgrep,32.4761,-1.91299,-155.885
grepgrepgrep,32.4073,-1.88212,-153.369
grepgrepgrep,32.4169,-1.8603,-151.591
grepgrepgrep,32.4337,-1.8359,-149.602
grepgrepgrep,32.3415,-1.81335,-147.765
grepgrepgrep,32.3686,-1.79143,-145.979
grepgrepgrep,32.374,-1.75812,-143.265
grepgrepgrep,32.3686,-1.73066,-141.027
grepgrepgrep,32.3762,-1.70556,-138.981
grepgrepgrep,32.4179,-1.68319,-137.159
grepgrepgrep,32.5749,-1.65852,-135.149
grepgrepgrep,32.7657,-1.63534,-133.259
grepgrepgrep,32.804,-1.61178,-131.34
grepgrepgrep,32.6944,-1.58702,-129.322
grepgrepgrep,32.7696,-1.56277,-127.346
grepgrepgrep,32.7645,-1.53544,-125.119
grepgrepgrep,32.6,-1.50662,-122.771
grepgrepgrep,32.7354,-1.49322,-121.679
grepgrepgrep,32.7333,-1.46926,-119.726
grepgrepgrep,32.6881,-1.45205,-118.323
grepgrepgrep,32.7677,-1.42524,-116.139
grepgrepgrep,32.842,-1.39955,-114.045
grepgrepgrep,32.7886,-1.37564,-112.098
grepgrepgrep,32.7847,-1.34577,-109.663
grepgrepgrep,32.8092,-1.31859,-107.449
grepgrepgrep,33.0309,-1.28895,-105.033
grepgrepgrep,32.8133,-1.26396,-102.997
grepgrepgrep,32.7803,-1.23718,-100.814
grepgrepgrep,32.771,-1.21562,-99.0572
grepgrepgrep,32.8443,-1.19128,-97.0743
grepgrepgrep,32.4995,-1.16606,-95.0191
grepgrepgrep,32.9386,-1.1311,-92.1701
grepgrepgrep,33.4806,-1.10348,-89.9196
grepgrepgrep,33.5106,-1.07851,-87.8851
grepgrepgrep,33.6645,-1.04369,-85.0473
grepgrepgrep,33.4841,-1.01203,-82.4675
grepgrepgrep,32.8842,-0.979479,-79.8151
grepgrepgrep,33.2673,-0.947343,-77.1965
grepgrepgrep,33.1673,-0.946031,-77.0896
grepgrepgrep,34.6405,-0.911401,-74.2676
grepgrepgrep,34.4754,-0.910569,-74.1998
grepgrepgrep,33.6003,-0.864907,-70.479
grepgrepgrep,30.8867,-0.935359,-76.2199
grepgrepgrep,32.6185,-0.964045,-78.5575
grepgrepgrep,31.0737,-0.773724,-63.0487
grepgrepgrep,31.3652,-0.837408,-68.2382
grepgrepgrep,30.8841,-0.850414,-69.298
grepgrepgrep,31.4161,-0.837239,-68.2243
grepgrepgrep,29.8855,-0.669488,-54.5548
grepgrepgrep,36.6301,-0.647868,-52.7931
grepgrepgrep,37.2318,-0.590069,-48.0832
grepgrepgrep,36.1676,-0.541476,-44.1235
grepgrepgrep,37.344,-0.479386,-39.0639
grepgrepgrep,38.995,-0.4751,-38.7146
grepgrepgrep,39.9901,-0.40946,-33.3658
grepgrepgrep,41.1028,-0.403434,-32.8747
grepgrepgrep,37.7543,-0.474129,-38.6355
grepgrepgrep,40.5937,-0.387344,-31.5636
grepgrepgrep,38.7707,-0.376568,-30.6856
grepgrepgrep,37.5034,-0.346225,-28.213
grepgrepgrep,35.5225,-0.344084,-28.0385
grepgrepgrep,34.3361,-0.27324,-22.2656
grepgrepgrep,27.3606,-0.0906874,-7.38987
grepgrepgrep,25.3095,0.00571876,0.466007
grepgrepgrep,24.9253,0.0431847,3.51901
grepgrepgrep,29.1201,0.126953,10.345
grepgrepgrep,33.9112,0.233608,19.0361
grepgrepgrep,33.6338,0.292568,23.8406
grepgrepgrep,33.2416,0.301115,24.5371
grepgrepgrep,34.0582,0.377913,30.7951
grepgrepgrep,33.6373,0.487286,39.7076
grepgrepgrep,38.2261,0.510912,41.6329
grepgrepgrep,38.0094,0.438878,35.763
grepgrepgrep,38.2779,0.468536,38.1797
grepgrepgrep,38.1236,0.383759,31.2715
grepgrepgrep,32.1033,0.348376,28.3882
grepgrepgrep,30.5408,0.252021,20.5365
grepgrepgrep,27.4422,0.202759,16.5223
grepgrepgrep,30.5681,0.179982,14.6663
grepgrepgrep,31.0248,0.161857,13.1893
grepgrepgrep,29.1978,0.223743,18.2322
grepgrepgrep,31.4774,0.475373,38.7369
grepgrepgrep,31.6277,0.498381,40.6118
grepgrepgrep,29.9625,0.675854,55.0735
grepgrepgrep,33.4784,0.747656,60.9245
grepgrepgrep,33.3047,0.781484,63.681
grepgrepgrep,32.4739,0.731565,59.6133
grepgrepgrep,31.5043,0.734729,59.8711
grepgrepgrep,30.8232,0.760253,61.951
grepgrepgrep,30.0513,0.911857,74.3048
grepgrepgrep,31.7104,1.04053,84.7902
grepgrepgrep,30.9009,1.09209,88.9916
grepgrepgrep,32.6519,1.11812,91.1127
grepgrepgrep,33.794,1.07966,87.979
grepgrepgrep,30.5005,1.00802,82.1409
grepgrepgrep,30.665,1.06705,86.9511
grepgrepgrep,24.8885,1.13895,92.8098
grepgrepgrep,25.0312,1.1732,95.6013
grepgrepgrep,24.3938,1.26455,103.045
grepgrepgrep,23.8025,1.38211,112.624
grepgrepgrep,25.6391,1.33147,108.498
grepgrepgrep,21.6754,1.26889,103.399
grepgrepgrep,19.3342,1.36853,111.518
grepgrepgrep,20.1915,1.29216,105.295
grepgrepgrep,24.3872,1.19506,97.382
grepgrepgrep,30.6542,1.1742,95.6827
grepgrepgrep,30.5403,1.19794,97.6168
grepgrepgrep,30.5149,1.21964,99.3849
grepgrepgrep,29.9935,1.25762,102.48
grepgrepgrep,32.3122,1.32471,107.947
grepgrepgrep,34.5929,1.3321,108.55
grepgrepgrep,34.4179,1.35073,110.068
grepgrepgrep,34.008,1.36041,110.856
grepgrepgrep,33.6516,1.38939,113.218
grepgrepgrep,33.4012,1.44205,117.508
grepgrepgrep,32.5687,1.329,108.297
grepgrepgrep,31.0574,1.31552,107.198
grepgrepgrep,30.5219,1.3769,112.2
grepgrepgrep,33.1231,1.47123,119.887
grepgrepgrep,39.9243,1.56311,127.374
grepgrepgrep,40.5691,1.57626,128.446
grepgrepgrep,43.6643,1.58031,128.776
grepgrepgrep,46.798,1.62569,132.473
grepgrepgrep,45.9559,1.65519,134.877
grepgrepgrep,44.9692,1.67716,136.667
grepgrepgrep,43.3228,1.59554,130.016
grepgrepgrep,39.905,1.55026,126.326
grepgrepgrep,44.4621,1.53616,125.178
grepgrepgrep,45.4166,1.56074,127.181
grepgrepgrep,45.4027,1.58362,129.045
grepgrepgrep,45.8829,1.60947,131.152
grepgrepgrep,41.497,1.68678,137.451
grepgrepgrep,43.4142,1.67729,136.678
grepgrepgrep,40.4322,1.67103,136.168
grepgrepgrep,42.0758,1.7118,139.49
grepgrepgrep,42.8536,1.747,142.358
grepgrepgrep,44.8605,1.73022,140.991
grepgrepgrep,44.7624,1.7608,143.483
grepgrepgrep,48.17,1.80324,146.941
grepgrepgrep,46.8874,1.89015,154.023
grepgrepgrep,47.7904,1.91057,155.687
grepgrepgrep,47.0589,1.9246,156.83
grepgrepgrep,46.6373,1.9499,158.892
grepgrepgrep,46.1183,1.93522,157.696
grepgrepgrep,41.7114,1.98231,161.533
grepgrepgrep,42.062,2.0273,165.199
grepgrepgrep,42.258,2.01306,164.039
grepgrepgrep,44.4542,2.06188,168.017
grepgrepgrep,44.6705,2.10059,171.171
grepgrepgrep,44.4563,2.12324,173.017
grepgrepgrep,44.8341,2.17325,177.092
grepgrepgrep,44.2942,2.19912,179.201
grepgrepgrep,46.3488,2.28461,186.167
grepgrepgrep,48.8515,2.1477,175.011
grepgrepgrep,51.4407,2.08974,170.287
grepgrepgrep,51.3514,2.15033,175.225
grepgrepgrep,49.5247,2.22602,181.393
grepgrepgrep,50.2258,2.21085,180.156
grepgrepgrep,49.6423,2.24069,182.588
grepgrepgrep,52.1249,2.28949,186.565
grepgrepgrep,52.7663,2.22714,181.484
grepgrepgrep,52.8361,2.24991,183.339
grepgrepgrep,52.9229,2.2387,182.426
grepgrepgrep,53.2542,2.21835,180.767
grepgrepgrep,54.0106,2.2477,183.159
grepgrepgrep,51.1522,2.28565,186.252
grepgrepgrep,50.2046,2.32194,189.208
grepgrepgrep,51.9373,2.36148,192.431
grepgrepgrep,52.3883,2.38643,194.464
grepgrepgrep,52.2226,2.40381,195.88
grepgrepgrep,53.6708,2.44369,199.129
grepgrepgrep,55.1018,2.46976,201.254
grepgrepgrep,52.1312,2.4173,196.979
grepgrepgrep,53.0922,2.50561,204.175
grepgrepgrep,53.5197,2.52764,205.971
grepgrepgrep,57.2353,2.63622,214.818
grepgrepgrep,55.8477,2.67108,217.659
grepgrepgrep,56.803,2.66761,217.376
grepgrepgrep,55.9773,2.63559,214.767
grepgrepgrep,55.8634,2.6604,216.789
grepgrepgrep,53.1478,2.7205,221.686
grepgrepgrep,52.2902,2.76722,225.493
grepgrepgrep,52.9014,2.79863,228.053
grepgrepgrep,52.3508,2.80121,228.263
grepgrepgrep,57.9817,2.80578,228.635
grepgrepgrep,59.9833,2.81657,229.514
grepgrepgrep,59.919,2.84067,231.479
grepgrepgrep,65.0263,2.83992,231.418
grepgrepgrep,64.4351,2.86438,233.411
grepgrepgrep,64.1853,2.88389,235
grepgrepgrep,67.6709,2.92345,238.224
grepgrepgrep,72.0995,3.02843,246.778
grepgrepgrep,70.4652,3.02976,246.887
grepgrepgrep,71.9124,3.06393,249.671
grepgrepgrep,72.254,3.07809,250.825
grepgrepgrep,72.3891,3.11752,254.038
grepgrepgrep,72.9998,-3.13021,-255.073
grepgrepgrep,71.611,-3.09747,-252.404
grepgrepgrep,71.1178,-3.08529,-251.412
grepgrepgrep,70.2478,-3.0935,-252.081
grepgrepgrep,67.2305,-3.10487,-253.007
grepgrepgrep,62.5086,3.14047,255.909
grepgrepgrep,61.8945,-3.089,-251.714
grepgrepgrep,62.1071,-3.04353,-248.009
grepgrepgrep,62.8888,-3.02452,-246.46
grepgrepgrep,63.8823,-2.99364,-243.943
grepgrepgrep,63.1525,-2.94954,-240.35
grepgrepgrep,63.4139,-2.92571,-238.408
grepgrepgrep,59.4873,-2.84807,-232.082
grepgrepgrep,58.6757,-2.80455,-228.535
grepgrepgrep,58.5353,-2.7463,-223.789
grepgrepgrep,54.0763,-2.71707,-221.407
grepgrepgrep,51.8575,-2.7277,-222.273
grepgrepgrep,52.5018,-2.70701,-220.587
grepgrepgrep,53.3831,-2.72365,-221.943
grepgrepgrep,50.7313,-2.76301,-225.15
grepgrepgrep,50.7813,-2.76088,-224.977
grepgrepgrep,55.8796,-2.74272,-223.497
grepgrepgrep,61.9256,-2.71759,-221.449
grepgrepgrep,62.8406,-2.71801,-221.483
grepgrepgrep,62.7532,-2.7401,-223.283
grepgrepgrep,63.1961,-2.7062,-220.521
grepgrepgrep,64.0178,-2.57389,-209.739
grepgrepgrep,62.7281,-2.55501,-208.201
grepgrepgrep,64.3985,-2.52462,-205.724
grepgrepgrep,68.3498,-2.48066,-202.143
grepgrepgrep,71.7016,-2.48516,-202.509
grepgrepgrep,73.4886,-2.47904,-202.01
grepgrepgrep,72.9808,-2.45175,-199.787
grepgrepgrep,73.927,-2.42801,-197.852
grepgrepgrep,74.2163,-2.40578,-196.04
grepgrepgrep,72.1246,-2.3802,-193.956
grepgrepgrep,72.6112,-2.35279,-191.723
grepgrepgrep,70.2917,-2.34135,-190.791
grepgrepgrep,72.1683,-2.32914,-189.795
grepgrepgrep,72.8634,-2.31519,-188.659
grepgrepgrep,71.9432,-2.30539,-187.86
grepgrepgrep,73.2964,-2.28114,-185.884
grepgrepgrep,74.1514,-2.28298,-186.034
grepgrepgrep,74.5422,-2.30227,-187.606
grepgrepgrep,73.3463,-2.25781,-183.983
grepgrepgrep,73.5013,-2.24744,-183.138
grepgrepgrep,72.003,-2.22967,-181.69
grepgrepgrep,73.6774,-2.20751,-179.884
grepgrepgrep,73.6803,-2.19548,-178.904
grepgrepgrep,70.0899,-2.18428,-177.991
grepgrepgrep,68.1438,-2.16732,-176.609
grepgrepgrep,68.3898,-2.1474,-174.986
grepgrepgrep,69.168,-2.1248,-173.144
grepgrepgrep,68.3572,-2.09676,-170.86
grepgrepgrep,70.1088,-2.10104,-171.208
grepgrepgrep,70.5751,-2.06418,-168.205
grepgrepgrep,69.6955,-2.00564,-163.434
grepgrepgrep,69.7576,-1.95606,-159.394
grepgrepgrep,69.7257,-1.92199,-156.618
grepgrepgrep,70.4577,-1.88282,-153.426
grepgrepgrep,71.2594,-1.85411,-151.086
grepgrepgrep,70.3024,-1.7985,-146.555
grepgrepgrep,69.5676,-1.75291,-142.84
grepgrepgrep,71.8557,-1.73536,-141.41
grepgrepgrep,73.4148,-1.69624,-138.222
grepgrepgrep,76.3021,-1.63714,-133.406
grepgrepgrep,75.0559,-1.55724,-126.895
grepgrepgrep,75.133,-1.55081,-126.372
grepgrepgrep,74.4335,-1.52945,-124.631
grepgrepgrep,74.0302,-1.51031,-123.071
grepgrepgrep,73.719,-1.45229,-118.343
grepgrepgrep,72.1964,-1.41954,-115.675
grepgrepgrep,72.2509,-1.38829,-113.128
grepgrepgrep,67.9275,-1.36446,-111.187
grepgrepgrep,68.1845,-1.31388,-107.064
grepgrepgrep,68.9074,-1.28394,-104.625
grepgrepgrep,69.4174,-1.23459,-100.603
grepgrepgrep,70.328,-1.25667,-102.403
grepgrepgrep,70.0899,-1.24629,-101.557
grepgrepgrep,70.7018,-1.21654,-99.133
grepgrepgrep,70.3525,-1.18848,-96.8464
grepgrepgrep,65.2163,-1.21289,-98.8354
grepgrepgrep,62.6732,-1.23352,-100.516
grepgrepgrep,62.1022,-1.24334,-101.317
grepgrepgrep,64.9164,-1.22067,-99.469
grepgrepgrep,63.7961,-1.20009,-97.7924
grepgrepgrep,61.0186,-1.13338,-92.3558
grepgrepgrep,59.8776,-1.19221,-97.1504
grepgrepgrep,59.9755,-1.1757,-95.8046
grepgrepgrep,60.6477,-1.12702,-91.8381
grepgrepgrep,60.6213,-1.10902,-90.3713
grepgrepgrep,58.9413,-1.08672,-88.554
grepgrepgrep,57.3553,-1.05888,-86.2854
grepgrepgrep,56.8795,-1.04056,-84.7927
grepgrepgrep,56.0661,-1.05184,-85.7117
grepgrepgrep,54.8867,-1.01812,-82.9636
grepgrepgrep,54.2479,-1.02021,-83.1346
grepgrepgrep,55.2132,-1.07134,-87.3005
grepgrepgrep,55.1731,-1.04264,-84.9618
grepgrepgrep,59.6985,-0.968619,-78.9302
grepgrepgrep,60.7022,-0.966352,-78.7454
grepgrepgrep,57.8052,-0.908154,-74.003
grepgrepgrep,58.9793,-0.871478,-71.0144
grepgrepgrep,57.7374,-0.826153,-67.321
grepgrepgrep,56.1754,-0.770302,-62.7698
grepgrepgrep,56.1138,-0.755285,-61.5462
grepgrepgrep,55.6183,-0.734021,-59.8134
grepgrepgrep,55.9491,-0.71761,-58.4761
grepgrepgrep,56.4354,-0.708223,-57.7112
grepgrepgrep,55.9622,-0.681146,-55.5048
grepgrepgrep,55.3306,-0.660738,-53.8418
grepgrepgrep,55.5717,-0.611706,-49.8463
grepgrepgrep,54.6762,-0.576181,-46.9514
grepgrepgrep,55.4696,-0.51812,-42.2202
grepgrepgrep,53.508,-0.502372,-40.9369
grepgrepgrep,53.6921,-0.472311,-38.4874
grepgrepgrep,52.6292,-0.46664,-38.0252
grepgrepgrep,51.8276,-0.438726,-35.7506
grepgrepgrep,49.8731,-0.443789,-36.1632
grepgrepgrep,49.453,-0.411255,-33.5121
grepgrepgrep,49.5751,-0.383653,-31.2628
grepgrepgrep,50.6162,-0.366362,-29.8539
grepgrepgrep,50.6398,-0.335977,-27.3778
grepgrepgrep,53.4069,-0.282945,-23.0565
grepgrepgrep,53.5082,-0.260453,-21.2237
grepgrepgrep,51.0575,-0.178247,-14.5249
grepgrepgrep,52.6217,-0.212247,-17.2955
grepgrepgrep,52.4769,-0.191477,-15.603
grepgrepgrep,55.5653,-0.145562,-11.8615
grepgrepgrep,57.5542,-0.155904,-12.7042
grepgrepgrep,57.4612,-0.148409,-12.0935
grepgrepgrep,59.11,-0.112634,-9.17821
grepgrepgrep,61.602,-0.146343,-11.9251
grepgrepgrep,63.8509,-0.0913511,-7.44396
grepgrepgrep,65.1858,-0.0842571,-6.86589
grepgrepgrep,63.4763,-0.0773576,-6.30366
grepgrepgrep,63.934,-0.10371,-8.45101
grepgrepgrep,63.7157,-0.0966061,-7.87218
grepgrepgrep,59.3418,-0.0366051,-2.98285
grepgrepgrep,57.157,-0.0364022,-2.96632
grepgrepgrep,57.6417,0.0120671,0.983318
grepgrepgrep,56.9712,0.135528,11.0438
grepgrepgrep,57.6202,0.158088,12.8822
grepgrepgrep,55.7779,0.19191,15.6382
grepgrepgrep,56.323,0.186569,15.203
grepgrepgrep,55.0444,0.263757,21.4928
grepgrepgrep,55.2375,0.298986,24.3635
grepgrepgrep,54.1444,0.354084,28.8534
grepgrepgrep,53.0684,0.408171,33.2608
grepgrepgrep,53.8124,0.443003,36.0991
grepgrepgrep,53.7957,0.481493,39.2356
grepgrepgrep,53.8221,0.507184,41.3291
grepgrepgrep,53.8754,0.538786,43.9042
grepgrepgrep,55.0874,0.560059,45.6377
grepgrepgrep,57.776,0.581216,47.3617
grepgrepgrep,58.363,0.692944,56.4662
grepgrepgrep,53.0011,0.691656,56.3612
grepgrepgrep,54.7948,0.704356,57.3961
grepgrepgrep,55.7946,0.68401,55.7382
grepgrepgrep,55.9651,0.723337,58.9428
grepgrepgrep,56.2186,0.772698,62.9651
grepgrepgrep,57.3316,0.825741,67.2874
grepgrepgrep,59.5753,0.833573,67.9256
grepgrepgrep,59.2387,0.860545,70.1235
grepgrepgrep,56.6606,0.864026,70.4072
grepgrepgrep,51.8526,0.889487,72.4819
grepgrepgrep,50.2632,0.893607,72.8176
grepgrepgrep,50.3139,0.918183,74.8203
grepgrepgrep,54.0314,0.906993,73.9084
grepgrepgrep,53.5769,0.94972,77.3901
grepgrepgrep,54.32,0.943885,76.9146
grepgrepgrep,57.1873,0.948149,77.2621
grepgrepgrep,56.9001,0.962005,78.3912
grepgrepgrep,56.0769,0.978258,79.7156
grepgrepgrep,57.1803,0.970365,79.0724
grepgrepgrep,57.0545,0.996739,81.2216
grepgrepgrep,58.3755,1.11008,90.4571
grepgrepgrep,60.7639,1.12198,91.4274
grepgrepgrep,60.5009,1.13701,92.6518
grepgrepgrep,60.3296,1.14206,93.0636
grepgrepgrep,61.0139,1.19179,97.1154
grepgrepgrep,64.9947,1.2106,98.6486
grepgrepgrep,66.0363,1.26153,102.798
grepgrepgrep,70.5859,1.26242,102.871
grepgrepgrep,72.9382,1.28415,104.642
grepgrepgrep,73.0297,1.31777,107.382
grepgrepgrep,72.8379,1.33808,109.036
grepgrepgrep,71.1201,1.39343,113.547
grepgrepgrep,67.7043,1.39177,113.412
grepgrepgrep,66.3587,1.41786,115.538
grepgrepgrep,65.148,1.423,115.956
grepgrepgrep,64.6945,1.41824,115.569
grepgrepgrep,64.7718,1.46178,119.117
grepgrepgrep,65.0065,1.48382,120.912
grepgrepgrep,65.1118,1.49691,121.979
grepgrepgrep,65.4267,1.54588,125.969
grepgrepgrep,65.3068,1.53027,124.698
grepgrepgrep,67.4909,1.51239,123.24
grepgrepgrep,68.6457,1.50525,122.659
grepgrepgrep,70.4421,1.4924,121.612
grepgrepgrep,69.2659,1.49826,122.089
grepgrepgrep,71.8762,1.51383,123.358
grepgrepgrep,76.7188,1.52658,124.397
grepgrepgrep,76.1919,1.51654,123.579
grepgrepgrep,75.8141,1.53206,124.844
grepgrepgrep,76.2293,1.51047,123.084
grepgrepgrep,77.811,1.51559,123.501
grepgrepgrep,79.4709,1.54674,126.04
grepgrepgrep,78.7466,1.57993,128.744
grepgrepgrep,80.1706,1.62409,132.343
grepgrepgrep,81.1979,1.64307,133.889
grepgrepgrep,80.6218,1.65338,134.73
grepgrepgrep,75.9521,1.71878,140.058
grepgrepgrep,71.6157,1.78189,145.202
grepgrepgrep,72.2349,1.78768,145.673
grepgrepgrep,72.1457,1.82211,148.479
grepgrepgrep,72.6657,1.82599,148.795
grepgrepgrep,70.0837,1.88186,153.348
grepgrepgrep,70.357,1.95168,159.038
grepgrepgrep,67.2647,1.95195,159.059
grepgrepgrep,66.2983,1.96122,159.815
grepgrepgrep,66.7457,1.96046,159.753
grepgrepgrep,67.9684,2.04896,166.964
grepgrepgrep,66.1171,2.06854,168.56
grepgrepgrep,63.6286,2.06658,168.4
grepgrepgrep,65.2215,2.08583,169.969
grepgrepgrep,64.3874,2.03334,165.691
grepgrepgrep,62.0164,1.99073,162.22
grepgrepgrep,63.6757,2.02251,164.809
grepgrepgrep,63.6612,2.04868,166.942
grepgrepgrep,61.4621,2.02511,165.021
grepgrepgrep,61.6364,2.0555,167.497
grepgrepgrep,61.0499,2.02615,165.106
grepgrepgrep,60.5756,2.00114,163.068
grepgrepgrep,58.477,2.02833,165.283
grepgrepgrep,55.3082,2.01383,164.101
grepgrepgrep,54.2038,1.94219,158.264
grepgrepgrep,50.9168,1.96471,160.099
grepgrepgrep,50.5001,2.00786,163.615
grepgrepgrep,50.682,2.02364,164.901
grepgrepgrep,50.7616,2.0509,167.122
grepgrepgrep,51.179,2.07866,169.384
grepgrepgrep,50.7031,2.15598,175.685
grepgrepgrep,50.4554,2.23664,182.258
grepgrepgrep,47.8684,2.24613,183.031
grepgrepgrep,47.5196,2.28024,185.811
grepgrepgrep,47.1827,2.29051,186.647
grepgrepgrep,42.9311,2.25253,183.552
grepgrepgrep,41.351,2.27591,185.458
grepgrepgrep,40.0587,2.32054,189.095
grepgrepgrep,39.0907,2.35547,191.941
grepgrepgrep,36.1495,2.44251,199.033
grepgrepgrep,36.4027,2.37523,193.551
grepgrepgrep,36.8204,2.41864,197.089
grepgrepgrep,36.8077,2.43859,198.714
grepgrepgrep,38.1928,2.49235,203.095
grepgrepgrep,36.8487,2.49492,203.304
grepgrepgrep,38.7529,2.57067,209.477
grepgrepgrep,36.1663,2.47868,201.981
grepgrepgrep,36.9928,2.38869,194.648
grepgrepgrep,40.0822,2.4891,202.83
grepgrepgrep,41.7541,2.65259,216.153
grepgrepgrep,42.1125,2.7356,222.916
grepgrepgrep,43.5901,2.74715,223.858
grepgrepgrep,41.9266,2.85642,232.762
grepgrepgrep,41.4707,2.85891,232.965
grepgrepgrep,42.0163,2.87844,234.556
grepgrepgrep,42.2402,2.8871,235.262
grepgrepgrep,40.1368,2.89859,236.198
grepgrepgrep,34.6877,2.92886,238.665
grepgrepgrep,32.3641,2.95945,241.158
grepgrepgrep,32.1898,2.9755,242.466
grepgrepgrep,33.4203,3.02031,246.117
grepgrepgrep,31.2261,3.01755,245.892
