0.135746, -0.0996124, 0
-0.0561541, -0.092288, 1
-0.115726, -0.092288, 2
0.0771508, -0.100589, 3
0.135258, -0.104984, 4
-0.0620136, 0.0830103, 5
-0.105472, 0.140141, 6
-0.0854518, 0.124027, 7
0.0849635, 0.123539, 8
0.131352, -0.0737327, 9
0.113285, 0.0605487, 10
-0.0605487, -0.0434584, 11
0.0644551, -0.126957, 12
0.122562, -0.095706, 13
-0.0654317, -0.0917997, 14
-0.102542, 0.0932646, 15
0.0898465, 0.124516, 16
-0.0561541, 0.115726, 17
0.0683615, 0.122562, 18
-0.0424818, -0.0463881, 19
-0.12598, -0.102054, 20
0.0732444, -0.106449, 21
-0.06592, -0.0888699, 22
-0.101077, 0.104007, 23
0.0844752, -0.0571306, 24
-0.0644551, -0.10596, 25
-0.113773, 0.107913, 26
0.0834986, -0.0615253, 27
-0.0708029, -0.0986358, 28
-0.100589, 0.101077, 29
-0.0190435, 0.136235, 30
0.0834986, -0.0766625, 31
-0.0683615, -0.102054, 32
-0.123539, -0.0830103, 33
0.0942412, 0.0708029, 34
-0.0532243, 0.12891, 35
0.0581072, 0.122074, 36
0.143071, -0.0712912, 37
-0.0678732, 0.0854518, 38
0.0712912, -0.0444349, 39
-0.0468764, 0.061037, 40
-0.102542, 0.162114, 41
-0.0805689, 0.118168, 42
-0.0341807, 0.119633, 43
-0.0859401, -0.0561541, 44
0.0649434, -0.114261, 45
0.142094, 0.0732444, 46
-0.0629902, 0.138676, 47
0.0673849, -0.0712912, 48
0.140629, 0.0664083, 49
-0.0629902, 0.138676, 50
-0.103519, 0.12598, 51
0.0898465, -0.0600604, 52
0.133793, 0.06592, 53
-0.0751976, 0.0629902, 54
-0.116703, -0.0839869, 55
-0.0917997, -0.0937529, 56
-0.106937, -0.0971709, 57
-0.107913, -0.0981475, 58
0.0776391, -0.0996124, 59
0.122074, -0.110355, 60
-0.0581072, 0.0932646, 61
-0.119633, -0.0463881, 62
0.0854518, -0.126957, 63
-0.0620136, -0.0776391, 64
0.0522477, -0.112796, 65
0.152348, 0.0776391, 66
-0.0722678, -0.0439467, 67
-0.121097, -0.108402, 68
-0.102054, -0.082522, 69
0.0844752, -0.105472, 70
0.126469, -0.110843, 71
0.108402, -0.111332, 72
-0.0688498, -0.0966826, 73
0.0708029, 0.0278329, 74
0.1377, -0.079104, 75
0.106449, 0.0605487, 76
0.119633, 0.130375, 77
0.119633, 0.11182, 78
0.124516, 0.120121, 79
0.105472, 0.107425, 80
0.120121, -0.0664083, 81
-0.0615253, -0.106937, 82
-0.11475, 0.101077, 83
-0.0976592, -0.0429701, 84
-0.0644551, -0.110355, 85
0.0913114, 0.0756859, 86
0.125492, 0.116214, 87
0.113773, 0.00683615, 88
0.137211, 0.0849635, 89
0.123051, 0.110355, 90
0.117679, -0.0722678, 91
0.116703, -0.108402, 92
-0.0546892, 0.0961943, 93
-0.10889, 0.130863, 94
-0.0893582, 0.116703, 95
-0.100101, 0.138188, 96
0.0737327, -0.0678732, 97
0.140629, 0.0664083, 98
-0.0737327, 0.0913114, 99
0.0708029, -0.101077, 100
-0.0439467, 0.0844752, 101
-0.128422, -0.0380871, 102
0.092288, -0.127934, 103
0.132328, 0.0800806, 104
0.119144, 0.122562, 105
-0.0595721, -0.0595721, 106
0.0620136, -0.107425, 107
0.145512, 0.0117191, 108
-0.0830103, 0.109378, 109
0.0703146, 0.115726, 110
-0.0332041, 0.122562, 111
0.0649434, 0.110355, 112
0.149907, 0.0971709, 113
0.112308, -0.0620136, 114
0.10303, -0.10889, 115
0.109867, 0.082522, 116
-0.0629902, -0.0507828, 117
-0.110843, 0.0683615, 118
-0.0917997, 0.145024, 119
0.0698263, -0.0747093, 120
0.130863, -0.120609, 121
0.0458998, -0.101077, 122
